gift_id,donor_id,fund_id,campaign_id,gift_date,gift_amount,gift_type
GFT-001833,DNR-00830,FND-002,CAM-002,2025-01-11,312.15,Cash
GFT-001834,DNR-00860,FND-004,CAM-002,2026-01-10,7.85,Cash
GFT-001835,DNR-00111,FND-002,CAM-004,2024-07-11,136.73,Matching Gift
GFT-001836,DNR-00609,FND-003,CAM-001,2025-05-31,100.3,Matching Gift
GFT-001837,DNR-00859,FND-008,CAM-005,2025-06-15,435.99,Matching Gift
GFT-001838,DNR-00895,FND-006,CAM-004,2024-05-25,23.45,Cash
GFT-001839,DNR-01149,FND-004,,2023-07-21,190.57,Cash
GFT-001840,DNR-00664,FND-006,,2024-04-22,335.01,Cash
GFT-001841,DNR-00940,FND-003,CAM-005,2024-05-04,1397.32,Pledge Payment
GFT-001842,DNR-00233,FND-007,CAM-002,2025-04-09,106.7,Matching Gift
GFT-001843,DNR-00008,FND-008,,2026-06-01,259.02,Cash
GFT-001844,DNR-01185,FND-002,,2026-01-06,24.92,Cash
GFT-001845,DNR-00385,FND-007,CAM-006,2024-09-20,180.17,Pledge Payment
GFT-001846,DNR-00774,FND-004,CAM-003,2024-06-05,662.73,Cash
GFT-001847,DNR-00392,FND-001,CAM-003,2024-09-02,1416.15,Cash
GFT-001848,DNR-00034,FND-005,CAM-002,2025-07-15,287.63,Matching Gift
GFT-001849,DNR-00256,FND-008,CAM-005,2026-04-24,32.2,Pledge Payment
GFT-001850,DNR-00841,FND-006,CAM-003,2025-10-25,805.23,Cash
GFT-001851,DNR-01072,FND-006,,2025-11-19,32.48,Cash
GFT-001852,DNR-00940,FND-007,CAM-003,2024-06-25,49.53,Pledge Payment
GFT-001853,DNR-01133,FND-003,CAM-006,2024-06-27,896.59,Pledge Payment
GFT-001854,DNR-00782,FND-005,CAM-004,2025-12-09,166.33,Cash
GFT-001855,DNR-00204,FND-002,,2025-01-31,94.74,Cash
GFT-001856,DNR-00034,FND-007,,2023-12-31,390.94,Cash
GFT-001857,DNR-01116,FND-002,CAM-005,2026-04-12,217.18,Cash
GFT-001858,DNR-01191,FND-001,CAM-002,2026-04-26,2030.11,Matching Gift
GFT-001859,DNR-00434,FND-004,CAM-005,2025-11-08,591.63,Cash
GFT-001860,DNR-00235,FND-004,CAM-005,2025-08-19,228.55,Pledge Payment
GFT-001861,DNR-00719,FND-008,CAM-004,2024-03-11,234.45,Pledge Payment
GFT-001862,DNR-00016,FND-006,CAM-001,2025-09-18,566.22,Cash
GFT-001863,DNR-00581,FND-005,CAM-002,2026-05-05,163.88,Cash
GFT-001864,DNR-00850,FND-004,,2025-03-21,68.27,Stock
GFT-001865,DNR-00067,FND-001,,2025-10-27,417.99,Matching Gift
GFT-001866,DNR-00767,FND-006,CAM-003,2024-05-10,131.51,Cash
GFT-001867,DNR-01172,FND-007,CAM-001,2024-06-14,249.63,Pledge Payment
GFT-001868,DNR-00395,FND-007,,2025-09-09,20.18,Cash
GFT-001869,DNR-00264,FND-007,,2025-11-25,156.75,Cash
GFT-001870,DNR-00652,FND-003,CAM-004,2025-10-03,101.89,Cash
GFT-001871,DNR-00204,FND-003,CAM-006,2024-10-16,19.61,Cash
GFT-001872,DNR-01182,FND-007,CAM-002,2024-02-28,162.16,Cash
GFT-001873,DNR-00661,FND-004,,2024-05-21,168.18,Cash
GFT-001874,DNR-00053,FND-007,,2024-01-08,270.53,Pledge Payment
GFT-001875,DNR-00057,FND-002,CAM-004,2024-05-09,648.93,Pledge Payment
GFT-001876,DNR-00268,FND-008,CAM-003,2023-08-21,528.7,Cash
GFT-001877,DNR-00491,FND-004,CAM-002,2024-07-17,109.57,Pledge Payment
GFT-001878,DNR-01097,FND-004,CAM-004,2024-07-31,222.35,Pledge Payment
GFT-001879,DNR-00106,FND-005,,2024-12-15,317.18,Cash
GFT-001880,DNR-00048,FND-002,,2024-04-20,112.92,Stock
GFT-001881,DNR-00252,FND-002,,2026-01-26,35.43,Cash
GFT-001882,DNR-00537,FND-003,,2025-01-29,144.13,Matching Gift
GFT-001883,DNR-01013,FND-006,CAM-001,2023-12-06,683.53,Cash
GFT-001884,DNR-00207,FND-008,,2025-09-08,33.79,Cash
GFT-001885,DNR-00151,FND-008,,2025-10-25,61.37,Cash
GFT-001886,DNR-00860,FND-007,CAM-003,2024-09-03,75.81,Cash
GFT-001887,DNR-00330,FND-003,CAM-002,2026-01-09,62.08,Cash
GFT-001888,DNR-00366,FND-001,,2023-07-21,392.98,Cash
GFT-001889,DNR-00711,FND-008,CAM-006,2025-06-02,90.65,Cash
GFT-001890,DNR-00325,FND-005,,2023-07-11,405.51,Cash
GFT-001891,DNR-00061,FND-001,CAM-006,2024-07-29,190.34,Pledge Payment
GFT-001892,DNR-00313,FND-004,CAM-003,2026-05-14,26.57,Stock
GFT-001893,DNR-00445,FND-001,CAM-003,2024-02-21,115.56,Pledge Payment
GFT-001894,DNR-00451,FND-002,,2024-04-09,548.13,Cash
GFT-001895,DNR-00561,FND-008,CAM-001,2024-12-30,214.85,Cash
GFT-001896,DNR-00714,FND-005,CAM-005,2024-01-05,125.18,Cash
GFT-001897,DNR-00894,FND-007,CAM-001,2026-04-11,693.89,Pledge Payment
GFT-001898,DNR-00355,FND-004,CAM-002,2024-11-24,55.46,Cash
GFT-001899,DNR-00211,FND-005,,2025-09-12,94.15,Cash
GFT-001900,DNR-01000,FND-007,CAM-005,2024-08-25,488.13,Pledge Payment
GFT-001901,DNR-00557,FND-006,,2025-11-14,383.56,Pledge Payment
GFT-001902,DNR-00880,FND-004,CAM-003,2025-08-23,50.95,Matching Gift
GFT-001903,DNR-00132,FND-008,,2025-08-04,305.01,Pledge Payment
GFT-001904,DNR-01048,FND-005,CAM-004,2023-09-08,89.11,Cash
GFT-001905,DNR-01087,FND-006,CAM-004,2025-02-21,18.73,Pledge Payment
GFT-001906,DNR-00235,FND-003,CAM-003,2023-08-31,127.86,Stock
GFT-001907,DNR-00381,FND-006,CAM-001,2025-11-26,1545.61,Cash
GFT-001908,DNR-00441,FND-006,CAM-003,2023-11-26,559.82,Cash
GFT-001909,DNR-00644,FND-002,,2024-04-23,172.07,Cash
GFT-001910,DNR-00023,FND-006,CAM-001,2025-04-13,31.8,Cash
GFT-001911,DNR-01163,FND-006,CAM-001,2026-02-08,19.3,Cash
GFT-001912,DNR-00790,FND-005,CAM-001,2023-11-13,190.99,Cash
GFT-001913,DNR-00446,FND-002,CAM-006,2026-06-14,282.77,Cash
GFT-001914,DNR-00154,FND-007,CAM-004,2025-01-20,398.4,Pledge Payment
GFT-001915,DNR-00656,FND-004,CAM-001,2025-04-11,347.44,Cash
GFT-001916,DNR-01012,FND-008,,2023-10-10,383.08,Pledge Payment
GFT-001917,DNR-00863,FND-002,,2025-01-13,245.74,Pledge Payment
GFT-001918,DNR-00351,FND-006,CAM-004,2026-01-13,675.21,Cash
GFT-001919,DNR-01181,FND-001,CAM-002,2024-10-27,101.68,Pledge Payment
GFT-001920,DNR-01180,FND-001,CAM-005,2023-08-06,187.85,Cash
GFT-001921,DNR-00269,FND-007,,2025-02-02,26.67,Cash
GFT-001922,DNR-01081,FND-001,CAM-003,2026-06-27,99.42,Cash
GFT-001923,DNR-00143,FND-008,,2023-08-03,541.26,Cash
GFT-001924,DNR-00617,FND-005,CAM-003,2025-10-28,368.93,Cash
GFT-001925,DNR-00820,FND-002,CAM-006,2025-06-08,13.35,Cash
GFT-001926,DNR-01012,FND-001,CAM-004,2025-04-02,1713.47,Pledge Payment
GFT-001927,DNR-00931,FND-008,,2025-03-03,215.47,Pledge Payment
GFT-001928,DNR-00211,FND-001,CAM-001,2025-08-04,220.04,Cash
GFT-001929,DNR-00022,FND-003,,2023-10-06,92.92,Cash
GFT-001930,DNR-00893,FND-004,,2025-04-22,116.19,Cash
GFT-001931,DNR-00392,FND-006,CAM-006,2023-12-28,212.81,Stock
GFT-001932,DNR-00108,FND-005,,2023-07-11,345.1,Pledge Payment
GFT-001933,DNR-00099,FND-005,,2024-02-12,258.99,Cash
GFT-001934,DNR-00675,FND-007,CAM-002,2024-12-22,100.89,Pledge Payment
GFT-001935,DNR-00283,FND-008,,2024-06-13,67.31,Matching Gift
GFT-001936,DNR-00654,FND-003,CAM-004,2024-03-15,62.76,Cash
GFT-001937,DNR-00251,FND-004,CAM-005,2026-01-01,594.7,Stock
GFT-001938,DNR-00575,FND-006,CAM-005,2026-03-30,511.36,Matching Gift
GFT-001939,DNR-00189,FND-005,CAM-002,2024-10-05,309.83,Pledge Payment
GFT-001940,DNR-00723,FND-004,CAM-001,2023-12-17,589.41,Cash
GFT-001941,DNR-00154,FND-008,,2023-12-07,157.95,Cash
GFT-001942,DNR-00027,FND-004,CAM-005,2024-09-08,460.16,Cash
GFT-001943,DNR-00385,FND-008,,2025-08-27,328.65,Cash
GFT-001944,DNR-00428,FND-006,CAM-002,2025-05-28,475.22,Cash
GFT-001945,DNR-00316,FND-002,,2026-01-15,56.58,Matching Gift
GFT-001946,DNR-00745,FND-007,CAM-005,2024-09-21,11.61,Pledge Payment
GFT-001947,DNR-00416,FND-007,CAM-001,2026-05-17,241.84,Cash
GFT-001948,DNR-00570,FND-007,,2023-11-18,21.23,Matching Gift
GFT-001949,DNR-01183,FND-002,,2025-03-21,123.23,Cash
GFT-001950,DNR-00220,FND-002,CAM-001,2026-01-30,15.8,Pledge Payment
GFT-001951,DNR-00944,FND-003,CAM-002,2023-08-03,721.22,Cash
GFT-001952,DNR-00976,FND-008,CAM-003,2023-08-28,513.09,Cash
GFT-001953,DNR-00243,FND-002,CAM-003,2024-12-25,266.51,Cash
GFT-001954,DNR-00435,FND-003,CAM-004,2025-11-30,71.61,Pledge Payment
GFT-001955,DNR-00883,FND-006,,2026-04-24,25.55,Cash
GFT-001956,DNR-00559,FND-006,,2025-12-20,15.59,Pledge Payment
GFT-001957,DNR-00784,FND-007,CAM-001,2023-10-09,98.65,Cash
GFT-001958,DNR-00388,FND-007,,2025-02-22,389.73,Stock
GFT-001959,DNR-01085,FND-008,CAM-006,2025-01-16,124.63,Pledge Payment
GFT-001960,DNR-00224,FND-001,CAM-001,2025-12-04,314.24,Cash
GFT-001961,DNR-00450,FND-002,,2024-02-13,332.64,Cash
GFT-001962,DNR-01179,FND-005,CAM-001,2023-09-12,383.08,Stock
GFT-001963,DNR-01090,FND-002,CAM-002,2023-11-12,21.53,Cash
GFT-001964,DNR-00829,FND-007,CAM-004,2024-10-06,78.45,Cash
GFT-001965,DNR-00451,FND-005,CAM-005,2024-01-24,307.61,Cash
GFT-001966,DNR-00351,FND-004,CAM-003,2024-08-25,940.47,Cash
GFT-001967,DNR-00590,FND-001,,2025-02-09,642.03,Cash
GFT-001968,DNR-01031,FND-008,CAM-002,2024-07-14,251.2,Cash
GFT-001969,DNR-00349,FND-006,,2024-10-31,731.0,Cash
GFT-001970,DNR-00384,FND-006,CAM-005,2024-06-06,249.04,Cash
GFT-001971,DNR-00027,FND-008,CAM-004,2024-04-16,32.9,Cash
GFT-001972,DNR-00043,FND-003,CAM-002,2025-05-15,375.5,Pledge Payment
GFT-001973,DNR-00350,FND-001,CAM-003,2023-12-05,670.12,Pledge Payment
GFT-001974,DNR-01195,FND-001,CAM-005,2026-02-25,1386.17,Pledge Payment
GFT-001975,DNR-00968,FND-002,,2024-11-18,95.77,Cash
GFT-001976,DNR-01162,FND-005,CAM-001,2023-08-05,50.8,Cash
GFT-001977,DNR-01031,FND-003,,2026-06-10,461.78,Matching Gift
GFT-001978,DNR-00205,FND-005,CAM-003,2024-01-09,286.99,Pledge Payment
GFT-001979,DNR-01005,FND-006,CAM-006,2026-01-12,258.66,Pledge Payment
GFT-001980,DNR-00997,FND-005,CAM-003,2024-12-09,744.12,Pledge Payment
GFT-001981,DNR-00028,FND-006,CAM-002,2026-01-25,459.61,Cash
GFT-001982,DNR-01061,FND-008,,2025-05-14,319.09,Pledge Payment
GFT-001983,DNR-01064,FND-001,,2025-01-03,109.15,Pledge Payment
GFT-001984,DNR-00452,FND-003,CAM-003,2025-10-18,416.64,Cash
GFT-001985,DNR-00064,FND-004,CAM-004,2026-04-15,48.72,Pledge Payment
GFT-001986,DNR-00423,FND-002,CAM-001,2025-07-06,248.24,Cash
GFT-001987,DNR-00222,FND-005,CAM-006,2025-08-12,174.63,Matching Gift
GFT-001988,DNR-01080,FND-003,CAM-002,2026-01-06,31.37,Cash
GFT-001989,DNR-00679,FND-007,CAM-004,2025-06-14,287.95,Cash
GFT-001990,DNR-00634,FND-004,,2025-01-16,95.99,Matching Gift
GFT-001991,DNR-00704,FND-002,CAM-004,2026-05-31,280.05,Cash
GFT-001992,DNR-01161,FND-006,CAM-002,2026-01-17,63.22,Cash
GFT-001993,DNR-00018,FND-008,,2024-02-11,465.16,Pledge Payment
GFT-001994,DNR-00308,FND-005,CAM-006,2026-02-10,1147.24,Cash
GFT-001995,DNR-00622,FND-008,CAM-002,2024-05-29,16.67,Matching Gift
GFT-001996,DNR-00604,FND-001,CAM-005,2023-11-10,48.73,Cash
GFT-001997,DNR-00446,FND-005,,2023-09-22,63.14,Pledge Payment
GFT-001998,DNR-01001,FND-005,,2023-10-17,40.95,Cash
GFT-001999,DNR-00722,FND-001,,2025-11-28,143.24,Stock
GFT-002000,DNR-00283,FND-006,CAM-002,2024-11-26,275.16,Cash
GFT-002001,DNR-01149,FND-003,,2026-04-24,387.42,Cash
GFT-002002,DNR-00293,FND-004,CAM-004,2025-01-05,242.79,Matching Gift
GFT-002003,DNR-00596,FND-004,,2023-12-13,373.73,Pledge Payment
GFT-002004,DNR-00727,FND-004,CAM-004,2026-02-24,167.92,Cash
GFT-002005,DNR-00818,FND-002,CAM-002,2025-11-12,94.82,Cash
GFT-002006,DNR-00637,FND-003,CAM-004,2025-03-10,64.77,Cash
GFT-002007,DNR-01185,FND-003,CAM-001,2025-04-21,149.05,Pledge Payment
GFT-002008,DNR-00278,FND-007,CAM-006,2024-11-24,66.41,Cash
GFT-002009,DNR-00617,FND-005,,2024-08-12,265.91,Cash
GFT-002010,DNR-01161,FND-008,CAM-006,2025-02-28,67.52,Cash
GFT-002011,DNR-00770,FND-007,,2024-07-10,106.01,Pledge Payment
GFT-002012,DNR-01079,FND-008,CAM-003,2024-04-09,590.97,Cash
GFT-002013,DNR-00733,FND-008,CAM-003,2026-04-27,663.91,Pledge Payment
GFT-002014,DNR-00956,FND-007,CAM-004,2025-11-22,638.25,Cash
GFT-002015,DNR-00057,FND-001,CAM-004,2026-01-30,170.99,Stock
GFT-002016,DNR-00288,FND-005,CAM-001,2023-12-29,98.88,Pledge Payment
GFT-002017,DNR-00765,FND-003,CAM-006,2026-05-14,314.48,Pledge Payment
GFT-002018,DNR-00110,FND-007,,2025-02-20,68.97,Matching Gift
GFT-002019,DNR-00013,FND-008,CAM-006,2025-10-03,410.22,Cash
GFT-002020,DNR-00112,FND-002,,2026-01-28,89.9,Pledge Payment
GFT-002021,DNR-00220,FND-006,,2025-01-04,142.49,Pledge Payment
GFT-002022,DNR-01159,FND-008,CAM-003,2025-02-15,421.1,Cash
GFT-002023,DNR-00249,FND-001,CAM-001,2023-11-02,24.45,Pledge Payment
GFT-002024,DNR-00296,FND-008,,2026-05-23,93.93,Matching Gift
GFT-002025,DNR-00317,FND-005,CAM-002,2024-09-30,272.39,Cash
GFT-002026,DNR-00994,FND-004,,2023-07-14,344.72,Cash
GFT-002027,DNR-00001,FND-003,,2023-11-15,284.75,Pledge Payment
GFT-002028,DNR-00199,FND-004,CAM-001,2026-05-30,140.59,Pledge Payment
GFT-002029,DNR-00971,FND-001,CAM-006,2024-01-29,473.48,Cash
GFT-002030,DNR-00801,FND-001,,2025-12-25,62.63,Cash
GFT-002031,DNR-00829,FND-008,,2025-03-06,59.97,Stock
GFT-002032,DNR-01120,FND-005,CAM-005,2024-10-24,269.4,Cash
GFT-002033,DNR-00886,FND-003,,2024-03-09,55.86,Pledge Payment
GFT-002034,DNR-00291,FND-004,,2024-07-13,1201.04,Cash
GFT-002035,DNR-01120,FND-004,CAM-005,2026-05-13,433.13,Matching Gift
GFT-002036,DNR-00594,FND-005,,2026-03-10,96.77,Cash
GFT-002037,DNR-00753,FND-005,CAM-004,2026-04-05,462.99,Matching Gift
GFT-002038,DNR-00220,FND-008,CAM-004,2025-08-29,46.89,Matching Gift
GFT-002039,DNR-00304,FND-001,CAM-002,2025-11-17,895.45,Cash
GFT-002040,DNR-00247,FND-007,,2026-01-22,184.12,Matching Gift
GFT-002041,DNR-00070,FND-008,,2025-03-12,94.06,Cash
GFT-002042,DNR-00286,FND-008,CAM-005,2025-06-26,130.44,Stock
GFT-002043,DNR-00019,FND-003,CAM-003,2025-01-18,79.5,Cash
GFT-002044,DNR-01031,FND-004,CAM-003,2026-04-21,142.07,Matching Gift
GFT-002045,DNR-00800,FND-002,,2026-06-10,49.67,Cash
GFT-002046,DNR-00721,FND-006,CAM-005,2024-05-06,1342.92,Matching Gift
GFT-002047,DNR-00571,FND-005,CAM-004,2024-04-12,97.22,Cash
GFT-002048,DNR-00991,FND-007,CAM-005,2023-11-17,452.5,Cash
GFT-002049,DNR-01180,FND-005,,2024-07-04,228.24,Matching Gift
GFT-002050,DNR-DUP005,FND-006,CAM-004,2025-04-24,61.38,Cash
GFT-002051,DNR-00093,FND-001,,2023-11-16,147.37,Pledge Payment
GFT-002052,DNR-00198,FND-002,CAM-005,2024-10-17,673.46,Pledge Payment
GFT-002053,DNR-00663,FND-004,CAM-001,2026-03-02,109.33,Pledge Payment
GFT-002054,DNR-00357,FND-007,CAM-004,2024-02-01,55.27,Cash
GFT-002055,DNR-00127,FND-005,,2023-11-09,330.42,Matching Gift
GFT-002056,DNR-00150,FND-008,CAM-003,2023-09-15,16.63,Cash
GFT-002057,DNR-00357,FND-006,,2023-08-30,133.58,Pledge Payment
GFT-002058,DNR-00774,FND-003,CAM-006,2026-01-06,750.25,Pledge Payment
GFT-002059,DNR-00401,FND-005,CAM-005,2024-08-13,142.94,Pledge Payment
GFT-002060,DNR-00586,FND-004,CAM-001,2025-12-13,508.38,Pledge Payment
GFT-002061,DNR-00889,FND-004,,2024-05-27,54.52,Cash
GFT-002062,DNR-00198,FND-004,,2023-08-19,137.13,Cash
GFT-002063,DNR-00011,FND-006,CAM-004,2024-04-13,124.0,Cash
GFT-002064,DNR-00698,FND-003,CAM-006,2023-11-25,310.5,Pledge Payment
GFT-002065,DNR-00390,FND-004,CAM-005,2026-04-12,195.32,Cash
GFT-002066,DNR-00722,FND-006,CAM-006,2026-04-21,19.65,Matching Gift
GFT-002067,DNR-00138,FND-008,CAM-004,2024-04-08,885.49,Cash
GFT-002068,DNR-00146,FND-002,,2025-08-09,103.17,Cash
GFT-002069,DNR-00611,FND-002,,2026-05-25,192.76,Cash
GFT-002070,DNR-00473,FND-001,CAM-006,2026-04-17,128.94,Cash
GFT-002071,DNR-00047,FND-004,CAM-002,2025-05-08,177.99,Pledge Payment
GFT-002072,DNR-00800,FND-006,,2024-11-26,161.35,Cash
GFT-002073,DNR-00590,FND-002,CAM-006,2024-05-19,68.3,Stock
GFT-002074,DNR-01061,FND-005,CAM-004,2024-11-06,423.68,Pledge Payment
GFT-002075,DNR-01119,FND-002,CAM-005,2023-10-25,87.02,Pledge Payment
GFT-002076,DNR-00062,FND-001,CAM-003,2024-12-20,80.94,Stock
GFT-002077,DNR-00535,FND-004,CAM-003,2025-11-10,33.13,Stock
GFT-002078,DNR-00286,FND-004,CAM-006,2023-10-30,100.16,Pledge Payment
GFT-002079,DNR-00128,FND-004,CAM-005,2025-05-06,85.87,Cash
GFT-002080,DNR-01155,FND-001,CAM-003,2023-11-27,7.35,Pledge Payment
GFT-002081,DNR-00853,FND-002,CAM-006,2023-11-22,19.71,Pledge Payment
GFT-002082,DNR-00266,FND-005,,2026-03-07,8.04,Matching Gift
GFT-002083,DNR-00073,FND-008,CAM-006,2024-01-30,141.43,Pledge Payment
GFT-002084,DNR-00718,FND-007,CAM-005,2024-10-04,835.41,Pledge Payment
GFT-002085,DNR-00467,FND-001,,2025-03-13,39.17,Cash
GFT-002086,DNR-00402,FND-007,,2023-08-23,174.51,Cash
GFT-002087,DNR-00107,FND-007,CAM-004,2026-03-14,137.9,Matching Gift
GFT-002088,DNR-00881,FND-007,CAM-006,2024-03-13,361.14,Cash
GFT-002089,DNR-00237,FND-008,,2024-04-08,392.99,Cash
GFT-002090,DNR-00721,FND-004,CAM-003,2025-07-23,1939.96,Cash
GFT-002091,DNR-00119,FND-004,CAM-001,2025-12-11,237.62,Cash
GFT-002092,DNR-DUP005,FND-001,CAM-001,2024-01-05,75.0,Pledge Payment
GFT-002093,DNR-01099,FND-001,,2025-10-23,97.31,Cash
GFT-002094,DNR-00117,FND-002,,2024-11-23,107.94,Matching Gift
GFT-002095,DNR-00899,FND-003,CAM-002,2024-03-16,89.49,Cash
GFT-002096,DNR-00644,FND-006,CAM-001,2023-09-28,1132.17,Cash
GFT-002097,DNR-00266,FND-007,CAM-005,2025-02-18,371.5,Cash
GFT-002098,DNR-00158,FND-002,CAM-002,2024-03-07,30.13,Matching Gift
GFT-002099,DNR-01014,FND-006,CAM-001,2024-08-25,307.44,Cash
GFT-002100,DNR-00620,FND-006,CAM-006,2025-12-25,56.79,Pledge Payment
GFT-002101,DNR-00501,FND-005,CAM-003,2025-02-19,388.4,Pledge Payment
GFT-002102,DNR-00214,FND-001,CAM-003,2026-04-27,611.81,Stock
GFT-002103,DNR-00996,FND-005,,2025-10-19,140.55,Cash
GFT-002104,DNR-00281,FND-004,CAM-002,2024-08-20,96.15,Matching Gift
GFT-002105,DNR-00252,FND-006,,2024-09-04,914.28,Pledge Payment
GFT-002106,DNR-00482,FND-008,CAM-005,2023-09-12,83.98,Cash
GFT-002107,DNR-00044,FND-008,,2024-02-19,75.51,Cash
GFT-002108,DNR-00570,FND-007,CAM-002,2025-01-04,63.75,Cash
GFT-002109,DNR-00123,FND-005,CAM-004,2023-12-21,165.51,Cash
GFT-002110,DNR-00039,FND-007,CAM-004,2026-04-10,236.84,Cash
GFT-002111,DNR-00091,FND-004,CAM-001,2025-12-26,516.17,Cash
GFT-002112,DNR-00378,FND-007,CAM-006,2025-08-15,323.63,Cash
GFT-002113,DNR-00625,FND-001,CAM-006,2023-10-16,317.72,Cash
GFT-002114,DNR-00054,FND-006,CAM-002,2025-06-12,734.97,Pledge Payment
GFT-002115,DNR-00057,FND-006,CAM-004,2024-09-16,60.82,Pledge Payment
GFT-002116,DNR-00117,FND-002,CAM-006,2025-11-22,36.98,Stock
GFT-002117,DNR-00589,FND-008,CAM-004,2025-09-02,342.1,Cash
GFT-002118,DNR-00533,FND-003,CAM-004,2026-05-28,157.35,Pledge Payment
GFT-002119,DNR-00488,FND-003,,2026-02-12,518.43,Matching Gift
GFT-002120,DNR-00562,FND-002,CAM-001,2025-01-25,173.71,Cash
GFT-002121,DNR-00692,FND-007,,2025-02-25,92.83,Stock
GFT-002122,DNR-00741,FND-005,CAM-002,2025-01-12,347.85,Stock
GFT-002123,DNR-00255,FND-005,CAM-003,2023-07-26,198.23,Cash
GFT-002124,DNR-00367,FND-008,CAM-005,2024-12-23,173.87,Cash
GFT-002125,DNR-00901,FND-001,CAM-005,2023-08-05,2507.92,Pledge Payment
GFT-002126,DNR-00735,FND-008,CAM-006,2023-09-14,666.93,Cash
GFT-002127,DNR-00837,FND-001,,2024-09-19,401.46,Pledge Payment
GFT-002128,DNR-01130,FND-006,,2025-01-17,204.99,Stock
GFT-002129,DNR-00369,FND-005,CAM-002,2025-12-19,186.57,Cash
GFT-002130,DNR-01014,FND-003,CAM-001,2024-12-13,129.81,Cash
GFT-002131,DNR-00301,FND-001,CAM-001,2024-06-22,228.53,Cash
GFT-002132,DNR-00079,FND-003,CAM-006,2024-02-20,105.92,Pledge Payment
GFT-002133,DNR-01188,FND-006,,2025-12-18,49.02,Pledge Payment
GFT-002134,DNR-00125,FND-005,CAM-002,2024-10-09,171.59,Cash
GFT-002135,DNR-00724,FND-001,CAM-001,2023-08-03,249.65,Cash
GFT-002136,DNR-00224,FND-002,CAM-006,2025-06-16,519.89,Matching Gift
GFT-002137,DNR-00232,FND-002,CAM-001,2025-12-25,75.95,Pledge Payment
GFT-002138,DNR-00668,FND-006,CAM-004,2024-08-21,188.18,Cash
GFT-002139,DNR-00874,FND-005,,2023-11-24,320.78,Matching Gift
GFT-002140,DNR-00669,FND-006,CAM-003,2023-08-20,312.74,Cash
GFT-002141,DNR-00768,FND-008,CAM-002,2025-10-13,1058.67,Cash
GFT-002142,DNR-00329,FND-006,,2023-09-02,132.48,Cash
GFT-002143,DNR-00308,FND-001,,2025-02-15,69.75,Cash
GFT-002144,DNR-00642,FND-006,CAM-001,2024-09-06,201.86,Stock
GFT-002145,DNR-01194,FND-001,,2025-08-14,139.84,Stock
GFT-002146,DNR-00161,FND-002,CAM-001,2025-08-19,115.87,Cash
GFT-002147,DNR-01177,FND-007,CAM-006,2026-04-27,100.66,Pledge Payment
GFT-002148,DNR-01081,FND-001,CAM-005,2024-03-05,250.75,Cash
GFT-002149,DNR-01066,FND-008,CAM-003,2026-06-09,87.19,Pledge Payment
GFT-002150,DNR-00400,FND-005,CAM-001,2025-01-02,401.05,Cash
GFT-002151,DNR-00498,FND-006,CAM-001,2025-05-04,379.61,Cash
GFT-002152,DNR-00645,FND-002,CAM-001,2026-01-19,276.61,Stock
GFT-002153,DNR-00840,FND-006,,2025-12-28,60.71,Cash
GFT-002154,DNR-01148,FND-002,CAM-003,2025-06-20,238.53,Cash
GFT-002155,DNR-00472,FND-008,CAM-004,2026-03-18,562.48,Cash
GFT-002156,DNR-01167,FND-003,CAM-006,2024-10-13,435.45,Cash
GFT-002157,DNR-00835,FND-003,CAM-002,2024-11-13,368.76,Cash
GFT-002158,DNR-00700,FND-006,,2025-02-07,185.18,Cash
GFT-002159,DNR-00837,FND-007,CAM-006,2023-12-14,176.5,Cash
GFT-002160,DNR-01180,FND-008,CAM-001,2024-04-29,680.41,Cash
GFT-002161,DNR-00930,FND-001,,2024-07-03,246.41,Cash
GFT-002162,DNR-00858,FND-005,CAM-006,2024-03-04,249.81,Cash
GFT-002163,DNR-00207,FND-003,,2026-02-17,3754.61,Cash
GFT-002164,DNR-00050,FND-003,,2025-11-30,129.52,Pledge Payment
GFT-002165,DNR-01055,FND-007,CAM-004,2024-03-28,18.19,Cash
GFT-002166,DNR-00262,FND-007,CAM-006,2025-06-25,150.31,Cash
GFT-002167,DNR-00601,FND-002,CAM-003,2024-11-06,159.8,Cash
GFT-002168,DNR-DUP011,FND-002,,2025-05-20,242.43,Cash
GFT-002169,DNR-00727,FND-008,CAM-004,2023-11-29,309.45,Pledge Payment
GFT-002170,DNR-00893,FND-005,CAM-005,2026-01-07,21.24,Cash
GFT-002171,DNR-00376,FND-002,,2024-04-01,316.63,Cash
GFT-002172,DNR-DUP014,FND-006,CAM-005,2023-07-16,170.18,Cash
GFT-002173,DNR-00657,FND-008,,2025-08-15,135.77,Pledge Payment
GFT-002174,DNR-DUP004,FND-005,,2026-05-07,31.33,Cash
GFT-002175,DNR-00609,FND-008,CAM-003,2024-10-18,871.34,Cash
GFT-002176,DNR-01156,FND-007,CAM-002,2023-10-07,114.28,Pledge Payment
GFT-002177,DNR-00787,FND-006,,2025-04-22,374.43,Cash
GFT-002178,DNR-00086,FND-004,CAM-004,2024-04-19,74.86,Stock
GFT-002179,DNR-00570,FND-006,,2026-05-29,254.19,Cash
GFT-002180,DNR-00584,FND-003,,2025-06-11,138.03,Pledge Payment
GFT-002181,DNR-00561,FND-008,CAM-005,2025-02-09,361.54,Cash
GFT-002182,DNR-00347,FND-005,CAM-002,2024-10-01,133.29,Cash
